id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,,
239,155,Mastercard,Debit,5290515548238200,Dec-22,813,NO,1,$9294,Jan-10,2011,,
2281,155,Mastercard,Debit,5358949072497400,Dec-11,324,YES,2,$12163,Mar-11,2011,,
3111,155,Visa,Debit,4972569366952710,Jan-20,855,YES,2,$14959,May-11,2011,,
5793,155,Mastercard,Debit (Prepaid),5039304998585210,Nov-23,721,YES,2,$15,Dec-03,2010,,
2026,1305,Mastercard,Debit,5735388999396190,Jul-22,260,YES,1,$18118,Mar-01,2007,,
1260,1305,Visa,Debit,4804168677193110,Mar-23,32,YES,2,$22025,Feb-10,2010,,
2229,1305,Mastercard,Credit,5216010288888580,Sep-11,983,YES,1,$9100,Mar-09,2015,,
3409,1504,Visa,Debit,4320358361635020,Oct-13,729,YES,2,$16064,Jun-08,2011,,
3486,1504,Mastercard,Credit,5039473078606410,Sep-24,356,YES,1,$6000,Jun-10,2011,,
5373,1504,Visa,Debit,4951288736229800,Feb-23,776,YES,2,$7136,Nov-01,2014,,
4963,1504,Discover,Credit,6418843769862220,Apr-21,423,YES,1,$3900,Oct-02,2010,,
3977,1504,Mastercard,Debit,5508687277469960,Jan-20,469,YES,1,$8444,Jul-11,2011,,
4119,1105,Mastercard,Debit,5256438428040600,Nov-20,880,YES,2,$12692,Aug-03,2012,,
2036,1105,Mastercard,Debit,5772409732789350,Apr-20,218,YES,2,$9027,Mar-02,2015,,
218,1105,Visa,Debit,4755440234138020,Oct-20,584,YES,1,$4507,Jan-09,2019,,
691,1761,Mastercard,Debit,5237616749088430,May-24,670,YES,1,$17963,Jan-20,2020,,
1971,1761,Visa,Credit,4717288923637330,Feb-20,818,YES,1,$12200,Feb-20,2020,,
1728,1761,Mastercard,Debit,5990008776952530,Feb-20,386,YES,2,$1996,Feb-20,2020,,
1729,215,Mastercard,Debit,5532144053662490,Jan-21,154,YES,2,$19998,Feb-20,2020,,
1430,215,Amex,Credit,368046753984282,Feb-20,882,YES,2,$15600,Feb-20,2020,,
1325,948,Mastercard,Debit,5196909207454960,May-23,71,YES,1,$13035,Feb-13,2013,,
3083,948,Visa,Credit,4763339915481090,Jun-23,488,YES,2,$8300,May-10,2010,,
1265,948,Amex,Credit,371833102197375,Jul-24,591,YES,2,$6200,Feb-11,2011,,
5695,948,Visa,Debit,4948154067393860,Mar-24,688,YES,2,$11795,Nov-13,2013,,
3376,948,Discover,Credit,6167888794302870,May-11,138,YES,1,$7900,Jun-08,2013,,
1455,862,Discover,Credit,6666283868705510,Feb-20,112,YES,1,$12900,Feb-20,2020,,
921,862,Visa,Debit,4223918113000030,Dec-20,371,YES,2,$6556,Jan-20,2020,,
3167,862,Mastercard,Credit,5170494527481340,May-22,731,NO,1,$3800,May-15,2015,,
5103,1514,Visa,Credit,4662421715985770,Oct-21,439,YES,2,$7800,Oct-07,2008,,
3325,1514,Mastercard,Credit,5382732373960610,Feb-16,56,YES,2,$10900,Jun-06,2012,,
78,1514,Mastercard,Debit,5602736350449910,Dec-24,673,YES,1,$1846,Jan-05,2005,,
4679,1514,Mastercard,Debit (Prepaid),5222744542088590,Aug-16,394,YES,1,$76,Sep-08,2015,,
4334,1514,Mastercard,Credit,5052545011580800,Jul-20,940,NO,1,$0,Aug-10,2010,,
2390,1698,Visa,Credit,4936494163188300,Jan-22,72,NO,1,$13400,Mar-19,2019,,
922,1698,Visa,Credit,4209685692130280,Jan-20,565,YES,1,$15800,Jan-20,2020,,
5639,1698,Visa,Debit,4949964634585990,Jun-11,341,YES,1,$14744,Nov-10,2010,,
436,1316,Discover,Credit,6193476799412100,Feb-20,669,YES,1,$8700,Jan-20,2020,,
692,1316,Mastercard,Debit,5196434400831390,Jan-22,696,YES,1,$12088,Jan-20,2020,,
330,1316,Mastercard,Credit,5242129479868760,Nov-24,288,YES,2,$4700,Jan-14,2014,,
1972,1316,Visa,Debit,4930615029109800,Jan-24,514,YES,2,$11983,Feb-20,2020,,
1730,1316,Mastercard,Debit,5894488780147220,Feb-20,182,YES,1,$11557,Feb-20,2020,,
693,1831,Mastercard,Debit,5889682038601560,Feb-20,815,YES,1,$12152,Jan-20,2020,,
437,1831,Discover,Credit,6125317256925470,Oct-23,681,YES,2,$11100,Jan-20,2020,,
2293,889,Visa,Credit,4476864861762310,Sep-22,669,YES,1,$14700,Mar-11,2011,,
4522,526,Mastercard,Debit (Prepaid),5754706935084010,Jun-21,827,NO,1,$52,Sep-02,2013,,
5204,526,Mastercard,Debit,5427548263390250,Dec-16,736,YES,1,$3224,Oct-10,2013,,
5917,526,Visa,Debit,4186305659535990,Nov-20,674,YES,2,$23001,Dec-07,2013,,
2091,526,Mastercard,Debit,5507762507273350,Jan-22,170,YES,1,$23652,Mar-05,2014,,
5500,526,Mastercard,Debit (Prepaid),5763661322183410,Sep-20,688,YES,1,$86,Nov-07,2013,,
5091,231,Mastercard,Debit (Prepaid),5133503724511810,Aug-21,528,YES,2,$80,Oct-07,2011,,
4221,231,Mastercard,Debit,5443684097691860,Oct-22,473,YES,1,$26097,Aug-07,2011,,
5718,231,Visa,Debit,4551009502548940,May-23,466,YES,1,$11032,Nov-15,2015,,
2474,231,Visa,Credit,4632232168339370,Jan-20,970,YES,1,$8900,Apr-04,2011,,
414,231,Amex,Credit,310400555625656,Feb-20,226,YES,2,$4700,Jan-20,2020,,
5255,910,Visa,Debit,4925413173106250,May-22,460,YES,1,$10523,Oct-11,2011,,
1431,910,Amex,Credit,327604676331354,Feb-20,199,YES,1,$8900,Feb-20,2020,,
3918,876,Visa,Debit,4967103653953670,May-21,962,YES,1,$6489,Jul-09,2013,,
5773,876,Mastercard,Debit,5497742793973950,Sep-20,24,NO,2,$9146,Dec-01,2012,,
5342,1509,Mastercard,Debit (Prepaid),5014318785325420,Mar-24,622,YES,1,$66,Oct-19,2019,,
2352,1509,Visa,Debit,4417739183409950,Jan-23,990,NO,1,$18138,Mar-15,2015,,
1347,1509,Mastercard,Debit,5352211789998930,Feb-21,443,YES,1,$23238,Feb-14,2014,,
5276,1509,Mastercard,Debit,5410637796399200,Sep-22,983,YES,1,$20706,Oct-13,2013,,
3685,1509,Visa,Credit,4762138266799470,Aug-22,495,YES,2,$12100,Jul-02,2010,,
5696,1422,Visa,Debit,4363891861741720,Mar-20,662,YES,2,$19781,Nov-13,2013,,
4983,1422,Discover,Credit,6967609497983390,Mar-23,334,YES,2,$9300,Oct-03,2012,,
3212,1422,Mastercard,Debit,5267551356380600,Dec-22,984,NO,2,$5451,Jun-99,2012,,
5515,1422,Visa,Debit,4103248264872950,Feb-16,23,YES,2,$6491,Nov-07,2013,,
923,1400,Visa,Credit,4051081191440790,Feb-23,42,YES,1,$6900,Jan-20,2020,,
415,1400,Amex,Credit,383475654382335,May-24,835,NO,2,$6100,Jan-20,2020,,
3796,492,Visa,Debit,4837452802436820,May-22,288,YES,1,$16905,Jul-06,2008,,
1002,1516,Mastercard,Debit,5503001623065360,Apr-20,552,YES,1,$47153,Feb-02,2006,,
3960,1516,Visa,Debit,4776377960241200,Dec-22,190,YES,2,$25010,Jul-10,2010,,
5973,1649,Mastercard,Debit,5178473684405560,Dec-22,562,YES,1,$232,Dec-09,2010,,
4410,1649,Mastercard,Credit,5012197802964360,Feb-16,674,YES,2,$100,Aug-13,2013,,
3697,1649,Mastercard,Debit (Prepaid),5855938431811530,Apr-17,656,YES,1,$80,Jul-03,2011,,
1432,1573,Amex,Credit,337444224350580,Dec-22,542,YES,2,$3300,Feb-20,2020,,
3326,583,Mastercard,Debit,5799169833597040,Jan-21,85,YES,1,$3483,Jun-06,2013,,
343,583,Amex,Credit,345109128105029,Feb-24,963,YES,2,$13900,Jan-15,2015,,
3238,1811,Mastercard,Debit,5158280368787690,Oct-24,616,YES,1,$70187,Jun-02,2011,,
291,1811,Visa,Debit,4077584980284620,Dec-21,84,NO,2,$7821,Jan-11,2014,,
3355,1811,Mastercard,Debit,5978884065247070,Oct-24,708,YES,2,$96637,Jun-07,2007,,
4894,1811,Discover,Credit,6977627305195040,Mar-22,233,YES,2,$44200,Sep-16,2016,,
2165,1811,Visa,Debit (Prepaid),4065795089404700,Aug-23,765,NO,1,$68,Mar-07,2007,,
331,1811,Mastercard,Debit (Prepaid),5320344964229690,Jan-21,628,YES,1,$54,Jan-14,2014,,
3978,1811,Mastercard,Debit,5879372260390610,May-22,403,YES,1,$62519,Jul-11,2011,,
3141,1811,Visa,Debit,4910341780863440,Nov-22,246,YES,1,$87408,May-13,2013,,
202,1054,Mastercard,Debit,5913847569907560,Mar-24,237,YES,2,$15100,Jan-09,2009,,
3860,1054,Mastercard,Debit,5349556696203110,May-24,875,YES,1,$2303,Jul-08,2011,,
924,1054,Visa,Credit,4295192613583540,Mar-23,349,YES,2,$9000,Jan-20,2020,,
5921,1678,Amex,Credit,356005165062230,Oct-21,507,YES,1,$12600,Dec-08,2008,,
3435,1678,Mastercard,Debit,5240082203312520,May-21,393,YES,1,$25027,Jun-09,2009,,
4680,1678,Mastercard,Debit,5127936739014860,Jan-23,896,YES,1,$30424,Sep-08,2011,,
1731,333,Mastercard,Debit,5689212244021230,Aug-22,924,YES,2,$14304,Feb-20,2020,,
5311,1412,Visa,Debit,4621223878831280,Jun-16,682,YES,2,$19081,Oct-15,2015,,
5687,1412,Mastercard,Debit,5395339623143980,Sep-20,501,YES,2,$17401,Nov-13,2013,,
3067,1412,Mastercard,Credit,5135678062479800,Jul-21,505,YES,1,$12800,May-10,2016,,
3942,1412,Mastercard,Debit (Prepaid),5670005225763170,Jul-15,698,YES,1,$42,Jul-10,2011,,
3436,1412,Mastercard,Debit,5818161374881410,Jun-14,212,NO,2,$10404,Jun-09,2010,,
3715,177,Mastercard,Debit,5517723360584000,Jul-13,347,YES,1,$39422,Jul-04,2009,,
2681,177,Mastercard,Credit,5237138657431090,Sep-23,589,YES,1,$11900,Apr-11,2011,,
1152,177,Mastercard,Debit,5974924187009490,Jun-22,102,YES,2,$4880,Feb-08,2010,,
3653,177,Mastercard,Debit,5764898909630970,Apr-20,255,YES,2,$25392,Jul-98,2014,,
694,390,Mastercard,Credit,5591895053896000,Feb-20,836,YES,1,$18500,Jan-20,2020,,
695,390,Mastercard,Debit (Prepaid),5076996431094040,Jan-22,241,YES,1,$57,Jan-20,2020,,
3539,1577,Visa,Credit,4816860056537330,Nov-22,197,YES,1,$10100,Jun-11,2014,,
3437,1577,Mastercard,Debit,5764651900129900,Mar-24,596,YES,1,$2037,Jun-09,2013,,
3504,1577,Visa,Debit,4991364969575720,Jan-21,244,YES,2,$21999,Jun-10,2015,,
2394,1577,Mastercard,Debit,5557499918915420,Jan-21,576,YES,2,$15793,Apr-94,2012,,
4090,1609,Mastercard,Debit,5675256776194420,Jan-21,833,NO,1,$28844,Aug-98,2011,,
4681,1609,Mastercard,Debit,5595385125014560,Aug-23,519,YES,1,$34023,Sep-08,2008,,
5992,1609,Amex,Credit,335445013271477,Sep-22,999,YES,1,$19400,Dec-10,2013,,
3510,1609,Amex,Credit,339792898644120,Jun-23,936,YES,1,$16100,Jun-11,2011,,
2353,1762,Visa,Credit,4300321753140480,Aug-22,628,YES,2,$18400,Mar-15,2015,,
3410,917,Visa,Debit,4191974309505450,Jan-18,802,YES,2,$17314,Jun-08,2014,,
2887,917,Mastercard,Debit,5404392353169210,Oct-20,819,YES,1,$20999,May-05,2007,,
5068,917,Visa,Debit,4475946693710000,Nov-06,530,YES,2,$7199,Oct-06,2013,,
2652,1717,Mastercard,Debit,5089930923373790,Aug-20,17,YES,1,$23956,Apr-10,2010,,
6122,1717,Mastercard,Debit,5773396250865730,Feb-19,800,YES,2,$17695,Dec-16,2016,,
1383,1717,Visa,Debit,4246551286869280,Aug-22,593,YES,2,$22765,Feb-18,2018,,
363,1717,Visa,Debit,4515082319612540,Feb-20,194,YES,1,$15934,Jan-17,2017,,
3029,1355,Visa,Debit,4107644655969760,Oct-17,870,YES,1,$9295,May-09,2009,,
3068,1355,Mastercard,Debit,5164840016148960,Aug-23,26,YES,2,$7112,May-10,2014,,
166,1668,Mastercard,Debit,5550568534248000,Jul-24,941,YES,2,$23712,Jan-08,2009,,
4185,1668,Mastercard,Debit,5549004168547030,Feb-21,29,YES,1,$33471,Aug-06,2011,,
4893,1668,Visa,Debit,4982899751098460,Feb-20,864,YES,1,$23240,Sep-15,2015,,
4440,1668,Visa,Debit,4249726842929930,Jul-22,917,YES,1,$18828,Aug-14,2014,,
4803,1668,Visa,Credit,4161722287532690,Oct-10,265,YES,1,$14000,Sep-10,2016,,
1153,1668,Mastercard,Debit (Prepaid),5921304090510630,Jul-22,404,YES,2,$20,Feb-08,2017,,
5260,1293,Mastercard,Debit,5037463911586200,May-21,117,YES,1,$16339,Oct-12,2012,,
696,1293,Mastercard,Debit,5078145607261490,Jul-21,614,YES,2,$23902,Jan-20,2020,,
925,1597,Visa,Debit,4777168194473440,Dec-24,558,YES,2,$38025,Jan-20,2020,,
926,1597,Visa,Credit,4696113920786150,Jul-20,495,YES,2,$22900,Jan-20,2020,,
697,1597,Mastercard,Debit,5452689036471930,Jul-24,803,YES,1,$24682,Jan-20,2020,,
927,202,Visa,Credit,4269419419379300,Feb-24,906,YES,2,$6200,Jan-20,2020,,
1973,493,Visa,Debit,4097047880363970,Oct-24,652,YES,2,$9241,Feb-20,2020,,
1261,361,Visa,Credit,4972676446491090,Jun-22,555,NO,2,$11500,Feb-10,2010,,
5839,361,Mastercard,Debit,5710919174207430,Sep-21,13,NO,1,$14958,Dec-05,2009,,
4703,361,Visa,Debit (Prepaid),4394875861818280,Mar-21,15,YES,2,$20,Sep-08,2008,,
5055,361,Mastercard,Debit,5615301359229490,Jun-08,29,NO,1,$4581,Oct-06,2009,,
260,1659,Visa,Debit,4419460752105610,Feb-23,113,YES,1,$18116,Jan-10,2010,,
3438,1659,Mastercard,Debit,5642115649403350,Mar-20,731,YES,1,$23082,Jun-09,2009,,
185,1659,Visa,Credit,4199299822093540,Sep-15,515,YES,2,$19100,Jan-08,2008,,
5056,1659,Mastercard,Debit,5479463619359580,Aug-23,700,YES,2,$23740,Oct-06,2014,,
959,1659,Mastercard,Debit,5499930396917660,Nov-21,570,YES,1,$22242,Feb-96,2012,,
3540,1659,Visa,Credit,4445565501557710,Sep-20,474,YES,2,$12700,Jun-11,2011,,
1974,289,Visa,Credit,4570269578447080,Feb-24,74,YES,2,$5000,Feb-20,2020,,
698,289,Mastercard,Debit,5118294961901330,Jan-20,713,YES,1,$7640,Jan-20,2020,,
148,737,Visa,Debit,4400094918183270,Jun-20,700,NO,1,$6789,Jan-07,2009,,
6144,737,Mastercard,Credit,5413710543564900,Oct-24,454,YES,1,$6600,Dec-19,2019,,
5013,1733,Mastercard,Debit,5918070737334540,Sep-23,879,YES,2,$898,Oct-04,2007,,
6016,278,Mastercard,Debit,5601819028761090,May-23,832,NO,1,$137669,Dec-10,2010,,
2518,278,Visa,Credit,4309358602980980,Aug-23,207,YES,1,$58100,Apr-06,2011,,
3919,278,Visa,Credit,4744339709686050,Jun-20,810,YES,2,$49300,Jul-09,2010,,
6123,278,Mastercard,Debit,5945500533879840,Jan-23,428,YES,1,$92828,Dec-16,2016,,
5619,278,Mastercard,Credit,5079922576804280,Oct-22,242,YES,2,$55300,Nov-10,2010,,
699,618,Mastercard,Debit (Prepaid),5390553032149250,Feb-24,292,NO,2,$71,Jan-20,2020,,
2282,618,Mastercard,Debit,5120169290018670,Feb-22,784,YES,1,$11591,Mar-11,2011,,
4372,618,Mastercard,Debit,5538394493237760,Jul-19,115,YES,1,$8633,Aug-11,2011,,
3411,618,Visa,Debit,4377250779161290,Feb-24,393,YES,1,$12496,Jun-08,2010,,
2937,753,Mastercard,Debit (Prepaid),5333013779987100,Jan-09,836,YES,2,$4,May-07,2009,,
1311,753,Visa,Credit,4033661530367490,Jan-23,95,YES,2,$8000,Feb-12,2012,,
5644,753,Discover,Credit,6268816898046000,May-22,829,YES,1,$8600,Nov-11,2011,,
5697,489,Visa,Debit (Prepaid),4550158721667390,May-20,764,YES,1,$71,Nov-13,2013,,
5069,489,Visa,Debit,4691816721269520,Nov-23,564,YES,2,$11347,Oct-06,2009,,
4233,489,Visa,Credit,4392345136564000,Jan-24,539,YES,1,$8800,Aug-07,2012,,
4051,489,Visa,Credit,4174000010311700,Jul-23,922,YES,1,$14700,Jul-16,2016,,
2991,90,Visa,Debit,4086714175586100,May-10,977,YES,2,$9661,May-08,2015,,
1100,90,Visa,Debit,4224384711964350,Mar-15,585,YES,2,$26872,Feb-06,2015,,
1233,90,Mastercard,Debit (Prepaid),5454320123258470,Mar-20,429,YES,1,$102,Feb-10,2010,,
4682,1264,Mastercard,Debit,5666750494047670,Apr-23,756,NO,1,$10767,Sep-08,2008,,
1732,1264,Mastercard,Debit,5482357093415070,Nov-24,625,YES,1,$14393,Feb-20,2020,,
1975,18,Visa,Debit (Prepaid),4940092514148140,Jan-24,337,YES,2,$62,Feb-20,2020,,
118,376,Visa,Credit,4472791439889130,Oct-20,900,YES,2,$25300,Jan-06,2009,,
1262,376,Visa,Debit,4961188850895800,Aug-21,629,NO,1,$28884,Feb-10,2015,,
4704,376,Visa,Debit,4061229587825800,Aug-24,127,YES,1,$2696,Sep-08,2013,,
325,376,Visa,Credit,4846362912981070,Mar-13,650,YES,1,$9200,Jan-13,2013,,
5576,579,Mastercard,Debit,5481399554489210,Aug-19,754,NO,2,$21005,Nov-09,2010,,
2197,218,Mastercard,Debit,5932064740893460,Jan-23,263,NO,1,$18689,Mar-08,2009,,
167,218,Mastercard,Credit,5226320820755910,Apr-20,569,YES,1,$9300,Jan-08,2008,,
2846,218,Mastercard,Debit,5721088827990780,Jul-22,570,YES,2,$9789,May-03,2013,,
240,218,Mastercard,Debit,5031033208388940,Mar-24,565,YES,2,$11694,Jan-10,2012,,
4091,218,Visa,Debit,4366735799878150,Jun-23,763,YES,1,$11592,Aug-98,2015,,
6017,218,Mastercard,Credit,5102494493150210,Dec-14,615,YES,1,$8100,Dec-10,2010,,
4465,218,Mastercard,Debit,5212081047458870,Nov-21,836,YES,1,$11647,Aug-17,2017,,
1976,1320,Visa,Debit,4417317940986630,Apr-22,598,NO,1,$10693,Feb-20,2020,,
4859,42,Mastercard,Debit,5585235709223010,Sep-20,555,YES,1,$10776,Sep-13,2013,,
2824,42,Discover,Credit,6638748785809860,Jun-21,943,YES,1,$6300,May-02,2011,,
2742,42,Discover,Credit,6128331852366830,Feb-19,56,YES,2,$5600,Apr-15,2015,,
4592,1170,Visa,Credit,4192874179326160,Jul-21,680,YES,1,$7900,Sep-05,2009,,
4353,1170,Visa,Debit,4206608050110880,Nov-21,873,YES,2,$19442,Aug-10,2010,,
2573,1531,Mastercard,Credit,5697281977143650,Feb-24,18,YES,2,$7500,Apr-08,2008,,
928,1275,Visa,Credit,4084600800745900,Nov-21,121,YES,2,$2000,Jan-20,2020,,
1977,1275,Visa,Debit,4749157487981210,Oct-24,568,YES,1,$10800,Feb-20,2020,,
4092,26,Amex,Credit,386220220724226,Sep-17,281,NO,2,$3900,Aug-99,2010,,
4868,1937,Visa,Credit,4478591356446760,Oct-24,207,YES,2,$5500,Sep-13,2013,,
3,1937,Visa,Credit,4289888672554710,Apr-20,736,YES,2,$16400,Jan-95,2015,,
4193,1937,Visa,Debit (Prepaid),4418492072049480,May-21,868,YES,2,$53,Aug-06,2012,,
1186,1937,Mastercard,Debit,5016047912098590,Nov-13,561,NO,1,$17883,Feb-09,2017,,
3327,1937,Mastercard,Debit,5663910895753020,Aug-24,385,YES,2,$12212,Jun-06,2006,,
3030,1177,Visa,Credit,4375233416487690,Nov-23,566,YES,1,$15800,May-09,2015,,
4164,1177,Mastercard,Credit,5350464215817710,Dec-24,315,YES,1,$26400,Aug-05,2008,,
4860,1177,Mastercard,Debit,5167461508736950,Sep-21,218,YES,2,$25993,Sep-13,2013,,
4016,1177,Visa,Debit (Prepaid),4031671355735380,May-22,372,YES,2,$59,Jul-13,2013,,
3529,1032,Mastercard,Debit (Prepaid),5759154405195540,Aug-23,644,YES,2,$8,Jun-11,2011,,
1056,1032,Mastercard,Debit,5147349032162320,Jul-20,325,NO,2,$1955,Feb-05,2013,,
3961,397,Visa,Debit,4398726361408170,Sep-22,592,YES,1,$7159,Jul-10,2011,,
3179,397,Mastercard,Debit,5166788218031490,Oct-21,167,YES,1,$12172,May-16,2016,,
2574,397,Mastercard,Debit,5748345653201800,Jan-21,704,YES,2,$10889,Apr-08,2010,,
2543,566,Mastercard,Credit,5124181575265450,Feb-20,308,YES,2,$10800,Apr-07,2010,,
3122,566,Mastercard,Debit (Prepaid),5019509763985500,Dec-13,156,YES,1,$58,May-12,2012,,
3439,566,Mastercard,Credit,5578674156872450,Feb-23,118,YES,1,$11000,Jun-09,2009,,
4547,566,Amex,Credit,304564349597311,Nov-24,170,YES,2,$12700,Sep-04,2008,,
5577,566,Mastercard,Credit,5588638647228880,Sep-12,525,YES,1,$10100,Nov-09,2009,,
3247,1581,Amex,Credit,335921476257243,Feb-22,743,NO,1,$11300,Jun-03,2007,,
2519,1581,Visa,Debit,4564719638698310,Dec-20,446,YES,1,$26596,Apr-06,2015,,
5541,1581,Mastercard,Debit,5862160658521390,Jan-23,117,YES,2,$1807,Nov-08,2013,,
5374,1581,Discover,Credit,6494282265479610,Jul-24,471,YES,1,$9700,Nov-02,2005,,
5840,1581,Mastercard,Credit,5607170404260670,Mar-20,51,YES,1,$12300,Dec-05,2010,,
5666,1332,Visa,Debit,4692209881034930,Oct-24,841,YES,1,$40914,Nov-11,2011,,
2406,1332,Visa,Debit,4733764906350560,Sep-21,982,YES,1,$21749,Apr-99,2008,,
4880,1332,Visa,Debit,4318258273065770,Oct-24,152,YES,1,$39491,Sep-14,2014,,
2166,1648,Visa,Debit,4721815072237150,Jun-21,106,YES,2,$97352,Mar-07,2019,,
2624,1648,Visa,Debit,4559856655520960,Apr-21,475,NO,2,$5921,Apr-09,2010,,
5388,1648,Mastercard,Debit,5283029601327770,Oct-23,972,YES,2,$54057,Nov-03,2012,,
1187,1648,Mastercard,Debit,5489127405017810,Feb-21,287,NO,2,$64565,Feb-09,2019,,
5282,1648,Visa,Credit,4699987716360960,Jun-22,973,YES,1,$36700,Oct-13,2013,,
4787,17,Mastercard,Debit,5112841703970150,Jun-22,367,YES,1,$7175,Sep-10,2017,,
4962,17,Amex,Credit,396239738941168,Oct-24,814,YES,1,$2800,Oct-02,2011,,
2520,349,Visa,Credit,4957171481250700,Aug-23,860,YES,2,$3600,Apr-06,2006,,
4314,349,Visa,Debit,4848387288995350,Sep-20,393,YES,1,$30348,Aug-09,2010,,
4843,1200,Visa,Credit,4993894078039970,Jun-22,784,YES,2,$6000,Sep-12,2012,,
3505,228,Visa,Credit,4213207721993380,Jan-23,746,YES,1,$1700,Jun-10,2010,,
4545,484,Visa,Debit,4597915385582390,Jul-06,864,YES,2,$10755,Sep-03,2020,,
5794,484,Mastercard,Debit,5814688468697560,Nov-23,196,YES,2,$61262,Dec-03,2016,,
3662,484,Amex,Credit,385811228095330,Jan-13,173,YES,1,$0,Jul-01,2009,,
1733,1099,Mastercard,Credit,5805568930094660,Jun-23,887,YES,2,$3500,Feb-20,2020,,
3196,1480,Mastercard,Credit,5677473176452050,Jan-18,686,YES,2,$7100,May-17,2017,,
1188,1449,Mastercard,Debit (Prepaid),5154212510711020,Sep-22,821,YES,2,$51,Feb-09,2013,,
241,1449,Mastercard,Debit,5134527149271240,Feb-22,755,YES,2,$11457,Jan-10,2016,,
1003,1449,Mastercard,Debit,5925144583646100,Jun-23,273,NO,2,$1563,Feb-02,2011,,
5707,1417,Visa,Debit,4755309590277500,Jul-21,531,YES,2,$37325,Nov-14,2014,,
2975,1417,Mastercard,Credit,5790469227539260,Oct-22,1,NO,1,$14200,May-08,2016,,
3397,1417,Mastercard,Debit,5164497134993110,Sep-21,490,YES,1,$28815,Jun-08,2015,,
1234,1417,Mastercard,Debit (Prepaid),5082923874323790,Feb-21,774,YES,2,$85,Feb-10,2010,,
3920,1417,Visa,Debit,4551485171901900,Nov-18,892,YES,2,$15285,Jul-09,2009,,
280,267,Mastercard,Debit,5625635561969960,Jul-23,310,YES,2,$10636,Jan-11,2011,,
326,267,Visa,Debit,4771456546451310,Oct-15,970,YES,1,$12891,Jan-13,2013,,
4411,267,Mastercard,Debit,5404831533605180,Oct-21,72,YES,1,$11885,Aug-13,2013,,
5389,373,Mastercard,Debit,5435311573918660,Feb-17,45,YES,2,$2849,Nov-03,2012,,
4750,373,Visa,Debit,4623830121488860,Aug-23,233,YES,1,$3867,Sep-09,2009,,
261,373,Visa,Debit,4139199465174930,Oct-21,9,YES,2,$6688,Jan-10,2016,,
2817,373,Mastercard,Debit,5422145957568710,Dec-20,242,YES,2,$8021,May-01,2018,,
2283,1772,Mastercard,Debit,5306745473896520,May-22,271,YES,1,$27201,Mar-11,2011,,
5918,1772,Visa,Credit,4148318094287270,Dec-20,313,YES,2,$12800,Dec-07,2009,,
56,1772,Mastercard,Debit (Prepaid),5993362497379570,Mar-20,94,YES,2,$96,Jan-04,2011,,
5657,1772,Mastercard,Debit,5626378456369420,May-23,982,NO,2,$16426,Nov-11,2011,,
1978,1418,Visa,Credit,4402488714330100,Nov-21,627,YES,1,$9100,Feb-20,2020,,
4516,1774,Visa,Debit,4296121621030180,Jan-23,314,YES,1,$14546,Sep-01,2008,,
2003,1774,Discover,Credit,6974497425701260,Dec-20,192,YES,1,$8400,Mar-97,2013,,
5578,1774,Mastercard,Debit,5500175661325550,Oct-20,43,YES,2,$10815,Nov-09,2020,,
5939,1774,Mastercard,Credit,5647089735442960,Mar-21,480,NO,1,$4000,Dec-08,2012,,
2407,964,Visa,Debit,4086633692001410,May-20,881,YES,1,$11254,Apr-99,2018,,
2593,964,Visa,Debit,4842195195266310,Sep-20,497,YES,2,$2271,Apr-08,2008,,
2811,964,Visa,Debit,4780096957038020,Dec-07,604,YES,2,$6311,May-00,2013,,
294,964,Amex,Credit,340045632784763,Feb-20,218,YES,1,$13700,Jan-12,2012,,
4885,72,Mastercard,Credit,5428221818543240,Sep-24,953,YES,1,$14300,Sep-15,2015,,
1734,6,Mastercard,Credit,5070662282651100,Feb-20,516,YES,2,$14600,Feb-20,2020,,
2366,1527,Mastercard,Credit,5801798801399780,Jun-21,527,YES,2,$7100,Mar-17,2017,,
203,1433,Mastercard,Debit,5346665102858330,Jan-24,734,YES,1,$4534,Jan-09,2010,,
4485,1433,Visa,Credit,4889540259167870,Jul-21,890,YES,2,$4200,Aug-19,2019,,
5841,1433,Mastercard,Debit,5895798485445130,May-24,48,NO,1,$27117,Dec-05,2005,,
2544,1785,Mastercard,Debit,5356557830959670,Apr-23,125,NO,2,$14404,Apr-07,2015,,
2153,1785,Mastercard,Debit,5456509634452100,Aug-12,557,YES,2,$6360,Mar-07,2016,,
2037,1785,Mastercard,Debit,5176036831889980,Nov-20,119,YES,1,$4701,Mar-02,2017,,
4079,1476,Mastercard,Debit,5086512779429780,May-24,613,YES,1,$13793,Jul-19,2019,,
3553,1476,Mastercard,Debit,5568197772676110,Dec-12,676,YES,1,$27569,Jun-12,2012,,
264,1476,Amex,Credit,351118771819506,May-21,551,YES,1,$10400,Jan-11,2011,,
3990,455,Visa,Debit,4325994913282350,Feb-21,114,NO,1,$14959,Jul-11,2011,,
4064,455,Visa,Debit,4573359573640500,Oct-22,267,YES,2,$19713,Jul-17,2017,,
348,455,Mastercard,Debit (Prepaid),5146076432064540,Mar-22,662,YES,1,$90,Jan-15,2015,,
1433,1553,Amex,Credit,321390295697853,Feb-20,287,YES,2,$15500,Feb-20,2020,,
